zipcode,2018,2019,2020,2021,2022,2023
75172,41224.0,44891.0,55827.0,57895.0,63003.0,58894.0
75173,72284.0,79150.0,93854.0,89402.0,96636.0,100373.0
75180,46714.0,50278.0,51945.0,54670.0,57827.0,70695.0
75181,86242.0,88149.0,88990.0,97061.0,107734.0,107266.0
75182,140486.0,136118.0,143295.0,137656.0,152632.0,157500.0
75189,85207.0,90694.0,96938.0,101552.0,114068.0,118105.0
75201,93983.0,97104.0,94872.0,95907.0,102891.0,101098.0
75202,83500.0,79766.0,92500.0,86827.0,113843.0,101500.0
75203,35266.0,39285.0,37418.0,40079.0,43376.0,46358.0
75204,74540.0,81529.0,81914.0,83050.0,88142.0,93007.0
75205,146902.0,156636.0,159076.0,164409.0,180698.0,188396.0
75206,67500.0,71135.0,75569.0,79468.0,84784.0,88464.0
75207,76552.0,87480.0,85075.0,78393.0,88655.0,84149.0
75208,61051.0,63277.0,66230.0,68000.0,75699.0,76502.0
75209,86813.0,95112.0,99003.0,103130.0,116477.0,126121.0
75210,26727.0,28269.0,26801.0,32852.0,26822.0,28739.0
75211,41154.0,44893.0,46226.0,50368.0,53614.0,56377.0
75212,32696.0,36212.0,40024.0,42115.0,47089.0,56279.0
75214,85211.0,89719.0,92676.0,104583.0,115304.0,128917.0
75215,28089.0,30865.0,31558.0,32077.0,39486.0,41388.0
75216,26326.0,27288.0,29448.0,31063.0,33889.0,37613.0
75217,38225.0,40475.0,41513.0,44384.0,49841.0,52987.0
75218,77669.0,83851.0,90522.0,95500.0,104026.0,109677.0
75219,72967.0,72559.0,75476.0,81205.0,86826.0,92541.0
75220,46417.0,47111.0,47003.0,51125.0,56849.0,57787.0
75223,47790.0,50286.0,57243.0,61505.0,66875.0,66641.0
75224,40306.0,42663.0,43912.0,46137.0,50061.0,53606.0
75225,167656.0,161296.0,163935.0,169547.0,180181.0,189985.0
75226,46891.0,49115.0,53405.0,60290.0,67612.0,69589.0
75227,40975.0,43890.0,46754.0,49744.0,54743.0,59395.0
75228,42470.0,42243.0,46061.0,51018.0,55848.0,59617.0
75229,93416.0,100144.0,105606.0,107886.0,117083.0,121381.0
75230,87904.0,91596.0,95119.0,105045.0,109589.0,109864.0
75231,39322.0,41806.0,42541.0,45052.0,50603.0,54884.0
75232,36507.0,40103.0,43816.0,48768.0,52739.0,57315.0
75233,47399.0,51062.0,55393.0,57018.0,61750.0,54635.0
75234,66332.0,71118.0,72054.0,74932.0,85105.0,86585.0
75235,49294.0,48603.0,50254.0,49805.0,57744.0,60817.0
75236,40672.0,43279.0,45625.0,44462.0,45739.0,49077.0
75237,27296.0,27970.0,30638.0,33740.0,38552.0,43149.0
75238,62868.0,70593.0,67789.0,68361.0,71352.0,75498.0
75240,47437.0,51569.0,50767.0,49460.0,51607.0,56056.0
75241,32419.0,32313.0,35845.0,38792.0,45356.0,51171.0
75243,40954.0,41786.0,44542.0,43673.0,47319.0,50357.0
75244,85914.0,95711.0,97263.0,100485.0,109440.0,112800.0
75246,26090.0,24803.0,43153.0,42722.0,42429.0,49665.0
75247,17798.0,18568.0,18245.0,17361.0,18750.0,20274.0
75248,84236.0,86938.0,86326.0,91270.0,98584.0,103063.0
75249,54856.0,64246.0,63214.0,76345.0,79162.0,81024.0
75251,63438.0,69028.0,75769.0,78245.0,85294.0,84791.0
75252,61151.0,63053.0,67928.0,70191.0,77147.0,81999.0
75253,43028.0,48174.0,43574.0,46716.0,51642.0,56519.0
75254,51276.0,54122.0,56902.0,62569.0,70901.0,67903.0
75287,51045.0,52150.0,53575.0,57430.0,60256.0,62538.0
75401,35091.0,36727.0,43104.0,44980.0,51882.0,57335.0
75402,65391.0,65972.0,69632.0,71972.0,78277.0,77602.0
75407,60763.0,66110.0,69672.0,78743.0,87839.0,92076.0
75409,86304.0,90540.0,87589.0,75328.0,89444.0,97941.0
75410,64069.0,65662.0,60644.0,65281.0,77778.0,80543.0
75411,59583.0,77174.0,,,47857.0,27031.0
75412,51250.0,44135.0,56875.0,58750.0,62000.0,61488.0
75413,,,57500.0,,,
75414,61000.0,64500.0,70421.0,73471.0,78776.0,84685.0
75415,85865.0,100083.0,71542.0,96786.0,115446.0,90833.0
75416,44529.0,51771.0,62500.0,67974.0,70000.0,78967.0
75417,40263.0,47045.0,40221.0,42200.0,53370.0,55571.0
75418,43466.0,48850.0,51168.0,52078.0,58790.0,61265.0
75420,72384.0,58750.0,57975.0,62548.0,59826.0,69583.0
75421,63750.0,53929.0,53359.0,,57688.0,52016.0
75422,57245.0,55332.0,53000.0,62917.0,65093.0,64938.0
75423,61678.0,63107.0,65700.0,50833.0,55288.0,60167.0
75424,78359.0,65893.0,68795.0,70972.0,85364.0,82974.0
75426,34988.0,34790.0,33444.0,36719.0,39203.0,40157.0
75428,33196.0,35407.0,40545.0,45614.0,51205.0,48372.0
75431,49583.0,51875.0,51108.0,62500.0,42201.0,43241.0
75432,43281.0,49107.0,50735.0,56667.0,64286.0,61144.0
75433,52132.0,56042.0,66645.0,71173.0,80116.0,82581.0
75435,36750.0,37059.0,34911.0,38523.0,37321.0,52941.0
75436,50551.0,50909.0,44514.0,47443.0,75179.0,77656.0
75437,64135.0,63333.0,67125.0,57083.0,83611.0,85347.0
75438,68636.0,68393.0,90167.0,92083.0,92083.0,109750.0
75439,62109.0,61000.0,60139.0,57656.0,61250.0,62212.0
75440,49963.0,49979.0,53191.0,56637.0,61127.0,64893.0
75441,50887.0,50964.0,,14114.0,16474.0,
75442,69703.0,73405.0,72872.0,66482.0,81839.0,84591.0
75446,37946.0,40057.0,48929.0,53435.0,55744.0,57543.0
75447,77464.0,79792.0,90114.0,77212.0,101875.0,82222.0
75448,,37568.0,37760.0,,80098.0,81094.0
75449,36319.0,43125.0,46118.0,52344.0,62500.0,57566.0
75450,,31771.0,110481.0,115954.0,,
75451,38373.0,39292.0,38621.0,45375.0,47902.0,56014.0
75452,56287.0,57500.0,63125.0,66154.0,69911.0,71117.0
75453,52500.0,59587.0,68333.0,73013.0,98518.0,82000.0
75454,96889.0,108889.0,108487.0,119535.0,137903.0,135556.0
75455,47169.0,50170.0,53246.0,52962.0,57120.0,57585.0
75457,51783.0,51395.0,59298.0,60445.0,70192.0,68370.0
75459,64535.0,67554.0,68704.0,68649.0,71389.0,71458.0
75460,33851.0,33704.0,36539.0,37099.0,43884.0,44241.0
75462,59016.0,60422.0,53955.0,57014.0,66884.0,72576.0
75468,51198.0,54458.0,57281.0,63101.0,69832.0,101375.0
75469,39844.0,46500.0,67917.0,71250.0,79018.0,81696.0
75470,62946.0,63319.0,67969.0,73690.0,97581.0,100484.0
75471,70469.0,80278.0,49350.0,50240.0,53221.0,48250.0
75472,46414.0,48011.0,54342.0,54688.0,56941.0,56699.0
75473,64094.0,61667.0,64433.0,75045.0,80699.0,84200.0
75474,48072.0,53468.0,53953.0,59338.0,62461.0,66299.0
75475,30938.0,31250.0,34250.0,38942.0,,
75476,56563.0,63688.0,48162.0,52266.0,56250.0,55263.0
75477,45313.0,45556.0,62763.0,72917.0,80375.0,87000.0
75478,46563.0,50313.0,45185.0,50125.0,54688.0,52188.0
75479,52414.0,53185.0,54257.0,68355.0,72368.0,73681.0
75480,59097.0,50833.0,62206.0,63736.0,69005.0,70935.0
75481,51250.0,51029.0,54583.0,70417.0,61000.0,
75482,50154.0,51311.0,53287.0,56711.0,63312.0,64049.0
75486,56176.0,61269.0,66375.0,81094.0,89750.0,100750.0
75487,49583.0,54355.0,54063.0,56635.0,35729.0,33707.0
75488,49821.0,58359.0,57617.0,60817.0,62303.0,59231.0
75489,53688.0,55147.0,61094.0,63750.0,77273.0,85347.0
75490,72143.0,80172.0,84512.0,87243.0,83516.0,96055.0
75491,72371.0,78319.0,74073.0,72781.0,73988.0,71774.0
75492,52500.0,57125.0,54583.0,98977.0,106806.0,99500.0
75493,42115.0,42891.0,43750.0,50000.0,55625.0,60417.0
75494,40474.0,52733.0,55646.0,60199.0,65955.0,68348.0
75495,78673.0,81804.0,91110.0,81099.0,89781.0,105520.0
75496,64900.0,72944.0,73011.0,66509.0,71250.0,77569.0
75497,63417.0,57549.0,58505.0,62940.0,57368.0,58333.0
75501,36690.0,37983.0,40333.0,43533.0,44064.0,46782.0
75503,60730.0,66706.0,74391.0,73415.0,68977.0,67733.0
75550,39453.0,32381.0,50278.0,61500.0,70192.0,68750.0
75551,46642.0,52546.0,54844.0,60396.0,63929.0,64083.0
75554,44327.0,54750.0,52163.0,41827.0,44630.0,53359.0
75555,53008.0,43433.0,43163.0,45098.0,50579.0,46818.0
75556,43043.0,43000.0,62639.0,61786.0,73214.0,78333.0
75558,44719.0,52292.0,67438.0,82585.0,90244.0,79811.0
75559,40691.0,47917.0,46011.0,47865.0,52983.0,58147.0
75560,38125.0,35000.0,42862.0,45862.0,51394.0,71875.0
75561,45497.0,44415.0,48265.0,51163.0,55288.0,58025.0
75562,44087.0,39271.0,38939.0,,,
75563,41719.0,41346.0,42542.0,45313.0,50108.0,51478.0
75565,31328.0,45486.0,33125.0,16574.0,19107.0,19688.0
75566,43750.0,36429.0,48276.0,55417.0,62159.0,63889.0
75567,65330.0,56303.0,54583.0,54977.0,59069.0,65000.0
75568,40948.0,38825.0,40871.0,46112.0,50134.0,47983.0
75569,40046.0,36382.0,38708.0,48750.0,41850.0,38750.0
75570,50786.0,54194.0,54229.0,61563.0,64304.0,66003.0
75571,53077.0,50375.0,52798.0,52443.0,51450.0,53098.0
75572,51161.0,48750.0,51136.0,40156.0,41600.0,41419.0
75573,85729.0,88380.0,61250.0,,64792.0,67188.0
75574,56371.0,57297.0,55625.0,60100.0,70801.0,69676.0
75601,41932.0,44725.0,46774.0,54068.0,60634.0,63279.0
75602,39428.0,42530.0,44230.0,49000.0,54656.0,56659.0
75603,50265.0,48565.0,54718.0,55324.0,58750.0,67067.0
75604,51158.0,50729.0,52087.0,56726.0,66109.0,67826.0
75605,60807.0,62132.0,62048.0,66858.0,73582.0,75665.0
75630,42029.0,32429.0,32238.0,38618.0,38750.0,43281.0
75631,60660.0,60144.0,61618.0,73512.0,80703.0,76389.0
75633,51795.0,54789.0,51910.0,58030.0,62244.0,63960.0
75638,43206.0,39960.0,42609.0,46546.0,53409.0,56802.0
75639,31744.0,29891.0,32101.0,29861.0,32727.0,45795.0
75640,44625.0,56923.0,80958.0,73214.0,80833.0,79353.0
75641,40833.0,46607.0,45375.0,41458.0,42500.0,34583.0
75643,52344.0,55563.0,54375.0,52321.0,55000.0,56685.0
75644,43710.0,48548.0,45467.0,45769.0,54579.0,56155.0
75645,62992.0,56924.0,61625.0,64870.0,70315.0,64069.0
75647,48079.0,47850.0,47240.0,47461.0,53016.0,61356.0
75650,64264.0,62582.0,68504.0,72840.0,84531.0,86540.0
75651,50833.0,49707.0,50083.0,60295.0,65030.0,59535.0
75652,48526.0,53253.0,56721.0,57449.0,65905.0,67031.0
75654,48925.0,55050.0,50323.0,61134.0,58839.0,69986.0
75656,42470.0,40576.0,47542.0,43583.0,51676.0,50183.0
75657,36131.0,38518.0,41115.0,44539.0,48848.0,48983.0
75661,49950.0,53596.0,53243.0,51896.0,56600.0,72578.0
75662,59326.0,58471.0,60318.0,62407.0,64717.0,65926.0
75667,40333.0,41208.0,41654.0,48382.0,68309.0,61793.0
75668,37738.0,37500.0,48167.0,43250.0,48214.0,47837.0
75669,68237.0,70035.0,70979.0,75890.0,81155.0,85595.0
75670,39626.0,36208.0,36065.0,37478.0,37106.0,39748.0
75672,54705.0,58175.0,56497.0,62876.0,68853.0,66789.0
75681,48958.0,44964.0,43906.0,51734.0,58125.0,57743.0
75682,54583.0,77344.0,79821.0,55962.0,53125.0,50398.0
75683,40481.0,39602.0,42049.0,44143.0,43531.0,49375.0
75684,53321.0,52599.0,46107.0,47688.0,51629.0,59875.0
75686,43947.0,49167.0,50656.0,51239.0,55327.0,56112.0
75689,,,,,95724.0,
75691,55250.0,63160.0,80838.0,81095.0,81667.0,87361.0
75692,54392.0,58155.0,63500.0,56097.0,60705.0,63654.0
75693,61983.0,64216.0,65819.0,80063.0,92938.0,86326.0
75701,47919.0,47543.0,51440.0,57373.0,59107.0,62091.0
75702,33066.0,37345.0,41064.0,44648.0,48485.0,51177.0
75703,57934.0,62544.0,64510.0,68483.0,77858.0,76347.0
75704,38385.0,39959.0,40583.0,46378.0,55967.0,52892.0
75705,41563.0,40065.0,45179.0,43333.0,70850.0,77943.0
75706,55801.0,49982.0,62003.0,60421.0,63477.0,57845.0
75707,65000.0,74077.0,70174.0,68040.0,79764.0,85406.0
75708,41270.0,43056.0,55100.0,68121.0,79864.0,81500.0
75709,54935.0,62682.0,62670.0,65639.0,71013.0,73541.0
75750,55192.0,64250.0,64597.0,66223.0,70109.0,67708.0
75751,43568.0,45423.0,41240.0,47813.0,59399.0,71524.0
75752,51153.0,55328.0,53625.0,60302.0,62135.0,58185.0
75754,53796.0,57000.0,81427.0,82415.0,87846.0,84014.0
75755,49135.0,43767.0,58088.0,48345.0,52913.0,58227.0
75756,57826.0,59375.0,71208.0,71133.0,79688.0,81442.0
75757,65897.0,69628.0,71029.0,72015.0,79070.0,89382.0
75758,51082.0,50807.0,52889.0,54875.0,59727.0,58587.0
75759,,,21923.0,22917.0,25156.0,
75760,46887.0,49306.0,65142.0,67778.0,67294.0,77803.0
75762,76903.0,71725.0,72338.0,74650.0,78520.0,91429.0
75763,55122.0,58551.0,59987.0,59091.0,65022.0,62522.0
75764,63750.0,61875.0,66346.0,68250.0,73021.0,72083.0
75765,46742.0,48306.0,52212.0,55082.0,56477.0,58438.0
75766,45316.0,46892.0,47010.0,47752.0,50279.0,51648.0
75770,60541.0,62988.0,56667.0,81667.0,98178.0,96908.0
75771,64267.0,69199.0,78037.0,75315.0,83516.0,90112.0
75773,47824.0,52254.0,53709.0,54406.0,57854.0,55745.0
75778,50349.0,39028.0,39856.0,41111.0,43812.0,47900.0
75779,51250.0,,130357.0,,,
75780,62813.0,46429.0,48839.0,85208.0,64375.0,71500.0
75782,,,,25938.0,,58750.0
75783,51071.0,55039.0,55377.0,57832.0,62410.0,61631.0
75784,41208.0,44188.0,52250.0,51750.0,58750.0,61250.0
75785,48787.0,47743.0,50899.0,55434.0,61815.0,64672.0
75789,50625.0,56036.0,58071.0,73263.0,79112.0,83561.0
75790,61048.0,59250.0,57269.0,59531.0,61218.0,68517.0
75791,73231.0,74886.0,68539.0,80402.0,72203.0,76154.0
75792,44688.0,47946.0,47917.0,45236.0,52153.0,53173.0
75801,38412.0,38674.0,41335.0,48215.0,46706.0,53485.0
75803,44848.0,44183.0,45641.0,46860.0,57654.0,59947.0
75831,43011.0,43292.0,42395.0,48385.0,47358.0,52188.0
75833,59375.0,48098.0,47933.0,51172.0,62378.0,69024.0
75835,28907.0,33292.0,37356.0,42919.0,48706.0,52931.0
75838,60114.0,41583.0,41250.0,49205.0,37386.0,37717.0
75839,39903.0,44856.0,48986.0,55974.0,63412.0,66733.0
75840,56228.0,55000.0,60147.0,67159.0,53368.0,56670.0
75844,40824.0,40890.0,41904.0,43895.0,50294.0,49900.0
75845,45548.0,48880.0,52200.0,49766.0,54850.0,52991.0
75846,37325.0,36903.0,39851.0,43125.0,57482.0,71563.0
75847,37202.0,38011.0,39375.0,39947.0,52969.0,57308.0
75848,48438.0,48125.0,39167.0,41563.0,,
75849,30750.0,28125.0,35750.0,28125.0,43125.0,46500.0
75850,54309.0,47321.0,,,,
75851,50642.0,51780.0,53480.0,57391.0,61310.0,66500.0
75852,41607.0,51250.0,50764.0,53244.0,52768.0,59310.0
75853,35556.0,36034.0,36930.0,59526.0,68750.0,48542.0
75855,37386.0,40529.0,41131.0,41823.0,39337.0,42100.0
75856,,180727.0,,,145096.0,
75858,,,,,56591.0,76053.0
75859,32038.0,43885.0,43640.0,54722.0,59698.0,62973.0
75860,52280.0,57208.0,56296.0,54958.0,60995.0,57551.0
75861,59010.0,60000.0,48365.0,51406.0,75528.0,69257.0
75862,39200.0,39466.0,41069.0,43447.0,47377.0,49497.0
75901,49130.0,50813.0,50503.0,52531.0,59350.0,59083.0
75903,,,,24107.0,28554.0,29429.0
75904,49631.0,54306.0,51014.0,54624.0,59444.0,59325.0
75925,36419.0,39461.0,40776.0,44192.0,41328.0,49464.0
75926,45667.0,39868.0,55057.0,53026.0,58375.0,64531.0
75928,41110.0,,22170.0,21917.0,23718.0,23795.0
75929,47417.0,62885.0,53472.0,59375.0,63454.0,66181.0
75930,28398.0,29569.0,29038.0,34792.0,53472.0,69344.0
75931,48837.0,46393.0,49421.0,48602.0,54931.0,70208.0
75932,47560.0,48952.0,49583.0,50240.0,55804.0,58594.0
75933,28833.0,43565.0,24583.0,47803.0,,
75934,85089.0,84886.0,83438.0,,,
75935,40661.0,43479.0,40806.0,49338.0,52569.0,54007.0
75936,56333.0,52500.0,53750.0,55750.0,65000.0,59375.0
75937,40179.0,37875.0,39605.0,73125.0,80262.0,60682.0
75938,43056.0,42083.0,41604.0,41273.0,47609.0,48903.0
75939,41667.0,45909.0,46891.0,42028.0,45339.0,45767.0
75941,45777.0,47500.0,51618.0,52816.0,56083.0,57892.0
75942,50451.0,,,,,
75943,42228.0,45521.0,45208.0,62604.0,71500.0,61635.0
75944,45530.0,42407.0,46458.0,48304.0,34667.0,32063.0
75946,46542.0,41250.0,45313.0,58833.0,58125.0,54920.0
75948,32750.0,33670.0,38939.0,40938.0,46157.0,60184.0
75949,36775.0,34555.0,37254.0,43954.0,49577.0,58412.0
75951,40630.0,40069.0,38975.0,41003.0,44141.0,47873.0
75954,43315.0,42813.0,40566.0,41636.0,44750.0,47473.0
75956,45371.0,42500.0,36413.0,42904.0,48125.0,49135.0
75959,47917.0,51165.0,55743.0,57240.0,58542.0,49714.0
75960,,,52102.0,54969.0,70156.0,73137.0
75961,36023.0,37092.0,36483.0,37540.0,38547.0,40130.0
75964,41571.0,44857.0,46215.0,52825.0,55039.0,55056.0
75965,48579.0,48597.0,47083.0,48527.0,52073.0,52640.0
75966,44470.0,39375.0,36449.0,39310.0,38156.0,39759.0
75968,27569.0,28138.0,38542.0,41410.0,43472.0,47174.0
75969,49848.0,56250.0,71833.0,69286.0,67471.0,80438.0
75972,36265.0,40171.0,40222.0,42279.0,42272.0,42693.0
75973,44848.0,46703.0,49097.0,47474.0,52037.0,49792.0
75974,38517.0,37809.0,35978.0,35972.0,41875.0,43083.0
75975,40476.0,44228.0,50188.0,52547.0,58318.0,51714.0
75976,27589.0,29958.0,54125.0,57639.0,62417.0,66458.0
75977,22386.0,19643.0,28365.0,19194.0,22273.0,25139.0
75978,74236.0,76310.0,72500.0,,,
75979,37268.0,39063.0,40347.0,44014.0,43822.0,45599.0
75980,37696.0,38365.0,36750.0,32425.0,40648.0,45441.0
76001,86682.0,88135.0,87616.0,90368.0,101311.0,105760.0
76002,86033.0,89512.0,91413.0,93948.0,102369.0,103909.0
76005,,,,204904.0,191250.0,174352.0
76006,47741.0,48116.0,50077.0,51033.0,56312.0,55216.0
76008,128632.0,133297.0,137833.0,138417.0,154054.0,160778.0
76009,55493.0,59978.0,59103.0,63424.0,71996.0,73696.0
76010,36461.0,39073.0,38461.0,38419.0,42571.0,43811.0
76011,37159.0,40102.0,43350.0,45224.0,50200.0,51910.0
76012,61214.0,65022.0,70569.0,73261.0,80972.0,84468.0
76013,52352.0,55166.0,58887.0,61912.0,64585.0,67333.0
76014,52071.0,52588.0,53896.0,55764.0,60894.0,63196.0
76015,55644.0,57274.0,60986.0,63609.0,69805.0,70912.0
76016,81411.0,82490.0,94168.0,94593.0,103605.0,108701.0
76017,70871.0,75525.0,77109.0,83362.0,89930.0,88442.0
76018,67081.0,67962.0,73760.0,75962.0,83815.0,84183.0
76020,63560.0,67674.0,77359.0,80840.0,87923.0,91000.0
76021,71376.0,74148.0,75735.0,81356.0,84539.0,84745.0
76022,56476.0,61129.0,63782.0,67489.0,70286.0,72197.0
76023,58651.0,67452.0,66803.0,78726.0,83750.0,80927.0
76028,78175.0,80435.0,81439.0,87884.0,93314.0,100125.0
76031,54052.0,57366.0,57237.0,65048.0,68203.0,70672.0
76033,54961.0,55938.0,56883.0,59869.0,65488.0,69870.0
76034,175096.0,163315.0,171122.0,180584.0,196034.0,203157.0
76035,97426.0,108274.0,116250.0,104965.0,112983.0,99355.0
76036,72671.0,76355.0,78485.0,83069.0,89393.0,94124.0
76039,67200.0,70748.0,69745.0,73216.0,80176.0,83177.0
76040,57560.0,56997.0,61768.0,57770.0,65698.0,69683.0
76041,,133629.0,,111583.0,154427.0,128021.0
76043,54412.0,58144.0,63462.0,88091.0,75764.0,75827.0
76044,67857.0,69067.0,75317.0,82018.0,88795.0,103795.0
76048,49844.0,54429.0,54724.0,57213.0,61728.0,66856.0
76049,68155.0,76113.0,86396.0,92492.0,96674.0,103239.0
76050,69194.0,70234.0,67271.0,72004.0,80858.0,92949.0
76051,85667.0,91131.0,94212.0,99000.0,106726.0,111193.0
76052,109311.0,115397.0,118864.0,131226.0,135348.0,144812.0
76053,55174.0,55711.0,56563.0,58256.0,59985.0,62402.0
76054,96875.0,100988.0,100271.0,102763.0,104748.0,108907.0
76055,46739.0,55208.0,59444.0,61481.0,68466.0,77627.0
76058,56587.0,55973.0,57874.0,62810.0,66777.0,66719.0
76059,43944.0,44179.0,42148.0,44455.0,49703.0,50000.0
76060,75534.0,78500.0,89097.0,102806.0,112931.0,117993.0
76063,95407.0,97533.0,99144.0,102370.0,110303.0,113177.0
76064,64375.0,62969.0,59741.0,65500.0,78523.0,70326.0
76065,93071.0,96483.0,96778.0,110205.0,121063.0,123664.0
76066,58810.0,46862.0,61801.0,85824.0,98145.0,102931.0
76067,42034.0,46238.0,55125.0,57923.0,59845.0,59670.0
76070,89868.0,100972.0,90703.0,120750.0,130630.0,135092.0
76071,55104.0,62865.0,64583.0,84730.0,94318.0,102654.0
76073,71786.0,71286.0,85710.0,97850.0,107759.0,110224.0
76077,14821.0,25833.0,,,,199500.0
76078,67113.0,70323.0,75579.0,83263.0,89794.0,94379.0
76082,61732.0,65080.0,73056.0,75728.0,84506.0,93553.0
76084,58708.0,66205.0,71375.0,75444.0,85748.0,100174.0
76085,70648.0,74819.0,75375.0,84339.0,91128.0,102014.0
76086,59253.0,59098.0,57762.0,57253.0,65707.0,61415.0
76087,95876.0,90780.0,92029.0,94639.0,101606.0,108499.0
76088,72773.0,76432.0,80893.0,81625.0,89554.0,107431.0
76092,230750.0,240507.0,224265.0,240694.0,250000.0,250000.0
76093,49500.0,51316.0,47123.0,47764.0,52832.0,56313.0
76102,68824.0,72560.0,73563.0,73415.0,81074.0,74293.0
76103,40712.0,41972.0,46196.0,52738.0,56641.0,55183.0
76104,27471.0,31450.0,35193.0,41863.0,46098.0,56848.0
76105,29423.0,32296.0,38436.0,40680.0,44193.0,46482.0
76106,36980.0,40148.0,44384.0,48905.0,51972.0,53486.0
76107,63817.0,66259.0,67844.0,73102.0,77277.0,79473.0
76108,65864.0,68860.0,70450.0,70625.0,73183.0,78471.0
76109,76856.0,82640.0,83203.0,89477.0,99102.0,104301.0
76110,46313.0,51665.0,56389.0,56611.0,59933.0,68435.0
76111,46840.0,48989.0,51742.0,50212.0,54884.0,56944.0
76112,42269.0,45308.0,46009.0,50435.0,53335.0,56179.0
76114,49713.0,53689.0,55090.0,58003.0,63454.0,61055.0
76115,37607.0,38929.0,39225.0,43211.0,45311.0,51823.0
76116,48575.0,51068.0,49174.0,50459.0,50982.0,54738.0
76117,48280.0,49353.0,47473.0,48522.0,49782.0,49041.0
76118,71439.0,69848.0,73542.0,81006.0,89394.0,90453.0
76119,34985.0,37130.0,39129.0,41368.0,44605.0,46537.0
76120,50663.0,54012.0,66786.0,69969.0,70129.0,74321.0
76123,84460.0,85710.0,84147.0,87956.0,91180.0,98618.0
76126,87878.0,92827.0,93125.0,97407.0,106467.0,107668.0
76127,69348.0,87833.0,88750.0,96544.0,103971.0,
76131,83708.0,85312.0,92830.0,94361.0,101087.0,104301.0
76132,53688.0,56655.0,55330.0,58113.0,68284.0,67017.0
76133,53696.0,57710.0,62207.0,64083.0,69506.0,71722.0
76134,47763.0,49493.0,54835.0,60294.0,65516.0,67970.0
76135,62603.0,63672.0,66283.0,65315.0,69525.0,70590.0
76137,72336.0,76877.0,77961.0,82961.0,86733.0,86886.0
76140,54142.0,52119.0,56419.0,61921.0,70933.0,73215.0
76148,71151.0,72572.0,75926.0,78479.0,88121.0,90614.0
76155,57424.0,57912.0,62875.0,61402.0,59653.0,66004.0
76164,36586.0,35984.0,44257.0,50410.0,52691.0,51618.0
76177,93233.0,94352.0,99018.0,91074.0,102719.0,103990.0
76179,86456.0,92742.0,92773.0,97046.0,106288.0,108428.0
76180,57142.0,59140.0,62595.0,67384.0,76416.0,78688.0
76182,88314.0,91998.0,95657.0,102414.0,110669.0,119722.0
76201,29724.0,33035.0,32704.0,32372.0,37703.0,37863.0
76205,47139.0,53949.0,52101.0,56331.0,60196.0,65322.0
76207,61836.0,68255.0,74518.0,79413.0,88152.0,91026.0
76208,81151.0,83358.0,86735.0,85625.0,100314.0,90833.0
76209,53869.0,54438.0,59617.0,63179.0,69090.0,66883.0
76210,90080.0,95499.0,97070.0,100962.0,102036.0,108438.0
76225,68026.0,64545.0,62212.0,75417.0,75750.0,71625.0
76226,132935.0,138467.0,151554.0,145582.0,165428.0,170530.0
76227,91293.0,94235.0,102020.0,99424.0,106113.0,107065.0
76228,61172.0,58542.0,62159.0,63125.0,67386.0,71250.0
76230,53158.0,53490.0,62572.0,62614.0,68301.0,64467.0
76233,76435.0,69107.0,77235.0,80858.0,68068.0,65701.0
76234,65470.0,66409.0,69514.0,80106.0,85052.0,88083.0
76238,64844.0,63333.0,49167.0,81250.0,107614.0,112000.0
76239,69444.0,70739.0,60583.0,57313.0,56042.0,65000.0
76240,50527.0,53045.0,55975.0,56114.0,58384.0,67056.0
76244,101866.0,105182.0,108595.0,111289.0,116568.0,119542.0
76245,49611.0,41406.0,50903.0,32404.0,66652.0,75391.0
76247,90848.0,90971.0,93722.0,104752.0,107405.0,123173.0
76248,129550.0,138519.0,140982.0,149016.0,161383.0,169391.0
76249,81207.0,75139.0,82551.0,81039.0,103375.0,111263.0
76250,80789.0,102917.0,82875.0,91458.0,81964.0,101250.0
76251,49750.0,54091.0,53750.0,60625.0,61172.0,59423.0
76252,74000.0,79737.0,90903.0,91058.0,103098.0,95063.0
76253,54286.0,55313.0,54750.0,57917.0,64130.0,70000.0
76255,44921.0,42543.0,44725.0,48676.0,53901.0,55052.0
76258,65839.0,65492.0,66713.0,78533.0,81552.0,93661.0
